29Dk,1982,Gandhi,Richard Attenborough,191,"['Ben Kingsley', 'Candice Bergen', 'Edward Fox', 'John Gielgud', 'Trevor Howard', 'John Mills', 'Martin Sheen', 'Ian Charleson', 'Athol Fugard', 'Günther Maria Halmer', 'Saeed Jaffrey', 'Geraldine James', 'Alyque Padamsee', 'Amrish Puri', 'Roshan Seth', 'Rohini Hattangadi', 'Ian Bannen', 'Michael Bryant', 'John Clements', 'Richard Griffiths', 'Nigel Hawthorne', 'Bernard Hepton', 'Michael Hordern', 'Shreeram Lagoo', 'Virendra Razdan', 'Richard Vernon', 'Harsh Nayyar', 'Prabhakar Patankar', 'Vijay Kashyap', 'Show All…', 'Nigam Prakash', 'Supriya Pathak', 'Neena Gupta', 'Shane Rimmer', 'Peter Harlowe', 'Anang Desai', 'Winston Ntshona', 'Peter Cartwright', 'Marius Weyers', 'Richard Mayes', 'Alok Nath', 'Dean Gasper', 'Ken Hutchison', 'Norman Chancer', 'Gulshan Kapoor', 'Charu Bala Chokshi', 'Raj Chaturvedi', 'Avpar Jhita', 'Anthony Sagger', 'Om Puri', 'David Gant', 'Daniel Day-Lewis', 'Ray Burdis', 'Daniel Peacock', 'Avis Bunnage', 'Caroline Hutchison', 'Mohan Agashe', 'Sudhanshu Mishra', 'Dina Nath', 'John Savident', 'John Patrick', 'Michael Godley', 'Stewart Harwood', 'Stanley McGeagh', 'Christopher Good', 'David Markham', 'Jyoti Sarup', 'John Naylor', 'Wilson George', 'Hanshu Mehta', 'Sudarshan Sethi', 'Sunila Pradhan', 'Moti Makan', 'Jalal Agha', 'Rupert Frazer', 'Manohar Pitale', 'Homi Daruvala', 'K.K. Raina', 'Vivek Swaroop', 'Raja Biswas', 'Dominic Guard', 'Bernard Hill', 'Rama Kant Jha', 'Nana Palsikar', 'Alpna Gupta', 'Chandrakant Thakkar', 'John Quentin', 'Graham Seed', 'Keith Drinkel', 'Bob Barbenia', 'Gerald Sim', 'Colin Farrell', 'Sanjeev Puri', 'Gareth Forwood', 'Vijay Crishna', 'Sankalp Dubey', 'James Cossins', 'Gurcharan Singh', 'John Vine', 'Geoffrey Chater', 'Ernest Clark', 'Habib Tanvir', 'Pankaj Mohan', 'Subhash Gupta', 'Aadil', 'Rajeshwar Nath', 'S.S. Thakur', 'Rahul Gupta', 'Barry John', 'Brian Oulton', 'James Snell', 'John Boxer', 'Gerard Norman', 'Bernard Horsfall', 'Richard Leech', 'Pankaj Kapur', 'Tarla Mehta', 'David Sibley', 'Dalip Tahil', 'Stanley Lebor', 'Terrence Hardiman', 'Monica Gupta', 'Jon Croft', 'William Hoyland', 'John Ratzenberger', 'Jack McKenzie', 'Tom Alter', 'Jane Myerson', 'Roop Kumar Razdan', 'Bani Sharad Joshi', 'Vagish Kumar Singh', 'Dilsher Singh', 'Sudhir Dalvi', 'Tilak Raj', 'Irpinder Puri', 'Pren Kapoor', 'Vinay Apte', 'Aswini Kumar', 'Avinash Dogra', 'Shreedhar Joshi', 'Suhas Palshikar', 'Karkirat Singh', 'Shekhar Chatterjee', 'Amarjeet', 'Pratap Desai', 'Bhatawadekar Prakash', 'Sunil Shende', 'Rovil Sinha', 'Derek Lyons', 'Fred Wood']"
9X0m,2015,The Witch,Robert Eggers,92,"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Harvey Scrimshaw', 'Ellie Grainger', 'Lucas Dawson', 'Bathsheba Garnett', 'Sarah Stephens', 'Julian Richings', 'Daniel Malik', 'Axtun Henry Dube', 'Athan Conrad Dube', 'Vivien Moore', 'Karen Kaeja', 'Brandy Leary', 'R. Hope Terry', 'Carrie Eklund', 'Madlen Sopadzhiyan', 'Paul Kenworthy', 'Mark Millmna', 'Andy Volpe', 'Phillip Wynne', 'Annawon Weeden', ""Michael O'Hare"", 'Chris Messier', 'Ron Young', 'Nora Messier', 'Bill Rudder', 'Grace Duffy', 'Show All…', 'Sophie Bermudez', 'Corrine Manning', 'Heather Fisher']"
dGNE,2017,Lady Bird,Greta Gerwig,94,"['Saoirse Ronan', 'Laurie Metcalf', 'Tracy Letts', 'Beanie Feldstein', 'Lucas Hedges', 'Timothée Chalamet', 'Jordan Rodrigues', 'Marielle Scott', 'Odeya Rush', 'Lois Smith', 'Stephen McKinley Henderson', 'John Karna', 'Jake McDorman', 'Bayne Gibby', 'Laura Marano', 'Marietta DePrima', 'Daniel Zovatto', 'Kristen Cloke', 'Andy Buckley', 'Paul Keller', 'Kathryn Newton', 'Myra Turley', 'Bob Stephenson', 'Abhimanyu Katyal', 'Chris Witaske', 'Ben Konigsberg', 'Gurpreet Gill', 'Richard Jin Namkung', ""Joan Patricia O'Neil"", 'Show All…', 'Robert Figueroa', 'Carla Valentine', 'Roman Arabia', 'Monique Edwards', 'Matthew Maher', 'Anita Kalathara', 'Debra Miller', 'Georgia Leva', 'Derek Butler', 'London Thor', ""Shaelan O'Connor"", 'Christina Offley', 'Sabrina Schloss', 'Connor Mickiewicz', 'Erik Daniells', 'Cynthia Cales', 'Giselle Grams', 'Ithamar Enriquez', 'Luisa Lee', 'Danielle Macdonald', 'Adam Brock', 'Bonnie Jean Shelton', 'Rebecca Light', 'Janet Song']"
29GI,1975,Monty Python and the Holy Grail,Terry Gilliam,91,"['Graham Chapman', 'John Cleese', 'Eric Idle', 'Terry Gilliam', 'Terry Jones', 'Michael Palin', 'Connie Booth', 'Carol Cleveland', 'Neil Innes', 'Bee Duffell', 'John Young', 'Rita Davies', 'Avril Stewart', 'Sally Kinghorn', 'Mark Zycon', 'Elspeth Cameron', 'Mitsuko Forstater', 'Sandy Johnson', 'Sandy Rose', 'Romilly Squire', 'Joni Flynn', 'Alison Walker', 'Loraine Ward', 'Anna Lanski', 'Sally Coombe', 'Vivienne MacDonald', 'Yvonne Dick', 'Daphne Darling', 'Fiona Gordon', 'Show All…', 'Judy Lamb', 'Tracy Sneddon', 'Joyce Pollner', 'Mary Allen', 'Gloria Graham', 'Sylvia Taylor', 'Iain Banks', 'Julian Doyle', 'Margarita Doyle', 'Charles Knode', 'Zack Matalon', 'Scott Mike', 'William Palin', 'Tom Raeburn', 'Brian Ross', 'Roy Forge Smith', 'John Thornton', 'Maggie Weston']"
hWV8,2021,Black Widow,Cate Shortland,134,"['Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz', 'David Harbour', 'Ray Winstone', 'Olga Kurylenko', 'Ever Anderson', 'Violet McGraw', 'O.T. Fagbenle', 'William Hurt', 'Ryan Kiera Armstrong', 'Liani Samuel', 'Michelle Lee', 'Lewis Young', 'C.C. Smiff', 'Nanna Blondell', 'Simona Zivkovska', 'Erin Jameson', 'Shaina West', 'Yolanda Lynes', 'Claudia Heinz', 'Fatou Bah', 'Jade Ma', 'Jade Xu', 'Lucy-Jayne Murray', 'Lucy Cork', 'Eniko Fulop', 'Lauren Okadigbo', 'Agel Aurélia', 'Show All…', 'Zhanè Samuels', 'Shawarah Battles', 'Tabby Bond', 'Madeleine Nicholls', 'Yasmin Riley', 'Fiona Griffiths', 'Georgia Curtis', 'Svetlana Constantine', 'Ione Butler', 'Aubrey Cleland', 'Kurt Yue', 'Doug Robson', 'Marcel Dorian', 'Zoltán Nagy', 'Liran Nathan', 'Judit Varga-Szathmary', 'Noel Krisztian Kozak', 'Martin Razpopov', 'Olivier Richters', 'Nina Novich', 'Andrew Byron', 'Ed Ashe', 'Dawid Szatarski', 'Cali Nelle', 'Geoffrey D. Williams', 'Robert Pralgo', 'Jacinte Blankenship', 'Josh Henry', 'Jose Miguel Vasquez', 'Valentina Herrera', 'Danielle Jalade', 'Aria Brooks', 'Sophie Colgrove', 'Caister Myung Choi', 'David Turner', 'Edward L. Oliver', 'Rob Horrocks', 'Oliver Simms', 'Yuuki Luna', 'Kalina Vanska', 'Jordyn Curet', 'Chad J. Wagner', 'Joakim Skarli', 'Ian Wilson', 'Omar Alboukharey', 'Tyrone Kearns', 'Gavin Lee Lewis', 'Ahmed Bakare', 'Zoltan Rencsar', 'Adam Prickett', 'Luigi Boccanfuso', 'Roman Green', 'Clem So', 'Graham Kitchen', 'Daniel Joseph Woolf', 'John Wolfe', ""Paul O'Kelly"", 'Shane Askam', 'Obie Matthew', 'Ty Hurley', 'Stephen Samson', 'Marian Lorencik', 'Julia Louis-Dreyfus', 'Jeremy Renner', 'Dale Liner']"
3mDa,2013,Under the Skin,Jonathan Glazer,108,"['Scarlett Johansson', 'Jeremy McWilliams', 'Lynsey Taylor Mackay', 'Dougie McConnell', 'Kevin McAlinden', 'D. Meade', 'Andrew Gorman', 'Joe Szula', 'Kryštof Hádek', 'Roy Armstrong', 'Alison Chand', 'Ben Mills', 'Oscar Mills', 'Lee Fanning', 'Paul Brannigan', 'Marius Bincu', 'Scott Dymond', 'Stephen Horn', 'Adam Pearson', 'May Mewes', 'Michael Moreland', 'Gerry Goodfellow', 'Dave Acton', 'Jessica Mance', 'Jerome Boyle', 'Antonia Campbell-Hughes']"
jhxe,2019,Midsommar,Ari Aster,147,"['Florence Pugh', 'Jack Reynor', 'William Jackson Harper', 'Will Poulter', 'Vilhelm Blomgren', 'Isabelle Grill', 'Gunnel Fred', 'Ellora Torchia', 'Archie Madekwe', 'Henrik Norlén', 'Agnes Westerlund Rase', 'Julia Ragnarsson', 'Mats Blomgren', 'Lars Väringer', 'Anna Åström', 'Hampus Hallberg', 'Liv Mjönes', 'Louise Peterhoff', 'Katarina Weidhagen', 'Björn Andrésen', 'Tomas Engström', 'Dag Andersson', 'Lennart R. Svensson', 'Anders Beckman', 'Rebecka Johnston', 'Tove Skeidsvoll', 'Anders Back', 'Anki Larsson', 'Levente Puczkó-Smith', 'Show All…', 'Frans Cavallin Rosengarten', 'Vilmos Kolba', 'Mihály Kaszás', 'Gabi Fón', 'Zsolt Bojári', 'Klaudia Csányi', 'Anna Berentzen', 'Austin R. Grant', 'Maximilian Slash Marton']"
sbHg,2021,Loki,Kate Herron,312,"['Tom Hiddleston', 'Owen Wilson', 'Sophia Di Martino', 'Gugu Mbatha-Raw', 'Wunmi Mosaku', 'Tara Strong']"
azp0,2017,The Lego Batman Movie,Chris McKay,104,"['Will Arnett', 'Zach Galifianakis', 'Michael Cera', 'Rosario Dawson', 'Ralph Fiennes', 'Jenny Slate', 'Mariah Carey', 'Channing Tatum', 'Billy Dee Williams', 'Hector Elizondo', ""Conan O'Brien"", 'Jason Mantzoukas', 'Doug Benson', 'Zoë Kravitz', 'Kate Micucci', 'Riki Lindhome', 'Jonah Hill', 'Adam DeVine', 'Eddie Izzard', 'Seth Green', 'Jemaine Clement', 'Ellie Kemper', 'David Burrows', 'Ralph Garman', 'Chris Hardwick', 'Chris McKay', 'Laura Kightlinger', 'Susan Bennett', 'Todd Hansen', 'Show All…', 'Mark Jonathan Davis', 'Lauren White', 'Brent Musburger', 'Abel Arnett', 'Archie Arnett', 'Marco Campagno', 'Garret Elkins', 'Ryan Halprin', 'Alison Ingram', 'Holly Isaacson', 'Kelly Lafferty', 'Doug Nicholas', 'Samantha Nisenboim', 'Chris Paluszek', 'Wendell Stephens', 'Vanara Taing', 'Matt Town', 'Bram Tulloch', 'John Venzon', 'Matt Villa', 'Charlie Bean']"
b2La,2016,Lion,Garth Davis,118,"['Dev Patel', 'Rooney Mara', 'David Wenham', 'Nicole Kidman', 'Abhishek Bharate', 'Divian Ladwa', 'Priyanka Bose', 'Deepti Naval', 'Tannishtha Chatterjee', 'Nawazuddin Siddiqui', 'Sunny Pawar', 'Keshav Jadhav', 'Benjamin Rigby', 'Riddhi Sen', 'Rita Boy', 'Arka Das', 'Emilie Cocquerel', 'Sachin Joab', 'Menik Gooneratne', 'Anna Samson', 'Eamon Farren', 'Tegan Crowley', 'Belinda Misevski', 'Lucy Moir']"
iS3I,2020,Happiest Season,Clea DuVall,102,"['Kristen Stewart', 'Mackenzie Davis', 'Alison Brie', 'Aubrey Plaza', 'Dan Levy', 'Mary Holland', 'Victor Garber', 'Mary Steenburgen', 'Ana Gasteyer', 'Jake McDorman', 'Burl Moseley', 'Sarayu Blue', 'Caroline Harris', 'Jenny Gulley', 'Dominique Allen Lawson', 'Michelle Buteau', 'Carla Gallo', 'Timothy Simons', 'Lauren Lapkus', 'Jinkx Monsoon', 'BenDeLaCreme', ""Anis N'Dobe"", ""Asiyih N'Dobe"", 'Sean Michael Weber', 'Sarab Kamoo', 'Chelsea Banglesdorf', 'Liron Blumenthal', 'Daryn Kahn', 'Matt Newell', 'Show All…', 'Dave Maulbeck', 'Don Hewitt Jr.', 'Christopher Jon Gombos', 'Daina Griffith', 'Daniel Krell', 'Dominique Briggs', 'Jonathan Berry', 'Gina Jun', 'Daniel Johnson']"
1MTO,2004,Speak,Jessica Sharzer,89,"['Kristen Stewart', 'Elizabeth Perkins', 'Steve Zahn', 'Michael Angarano', 'D.B. Sweeney', 'Hallee Hirsh', 'Robert John Burke', 'Allison Siko', 'Eric Lively', 'Richard Hagerman', 'Remy Brommer', 'Grace Ameter', 'Tyanna Rolley', 'Leslie Lyles', 'Kimberly Kish', 'Megan Pillar', 'Jamie Lee White', 'Christina Hardebeck', 'Caitlyn Folley', 'Tony Roseboro', 'Susan Gardner', 'Arron Kinser']"
2a9q,1999,Fight Club,David Fincher,139,"['Edward Norton', 'Brad Pitt', 'Helena Bonham Carter', 'Meat Loaf', 'Jared Leto', 'Zach Grenier', 'Holt McCallany', 'Eion Bailey', 'Richmond Arquette', 'David Andrews', 'Christina Cabot', 'Tim DeZarn', 'Ezra Buzzington', 'Bob Stephenson', 'David Lee Smith', 'Carl Ciarfalio', 'Stuart Blumberg', 'Mark Fite', 'Matt Winston', 'Lauren Sánchez', 'Thom Gossom Jr.', 'Markus Redmond', 'Van Quattro', 'Michael Girardin', 'David Jean Thomas', 'Paul Carafotes', 'Christopher John Fields', 'Michael Shamus Wiles', 'George Maguire', 'Show All…', 'Eugenie Bondurant', 'Sydney ""Big Dawg"" Colston', 'Rachel Singer', 'Christie Cronenweth', 'Dierdre Downing-Jackson', 'Charlie Dell', 'Rob Lanza', 'Joel Bissonnette', 'Evan Mirand', 'Robby Robinson', 'Lou Beatty Jr.', 'Valerie Bickford', 'Peter Iacangelo', 'Todd Peirce', 'Joon Kim', 'Bennie Moore', 'Pat McNamara', 'Tyrone R. Livingston', 'Owen Masterson', 'Anderson Bourell', 'Scotch Ellis Loring', 'Andi Carnick', 'Edward Kowalczyk', 'Leonard Termo', 'Michael Arturo', 'Greg Bronson', 'Matt Cinquanta', 'Paul Dillon', 'Tom Falzone', 'Eddie Hargitay', 'Phil Hawn', 'Bruce Holman', 'Jawara', 'Baron Jay', 'Jim Jenkins', 'Kevin Scott Mack', 'Trey Ore', 'Louis Ortiz', 'Hugh Peddy', 'J.T. Pontino', 'Chad Randau', 'Marcio Rosario', 'Gregory Silva', 'Brian Tochi', 'Alekxia Valdez', 'Michael Zagst', 'Gökhan Öncel', 'Philip Centanni', 'Marc Cinquanta', 'Summer Moore']"
eaai,2018,Ocean's Eight,Gary Ross,111,"['Sandra Bullock', 'Cate Blanchett', 'Anne Hathaway', 'Mindy Kaling', 'Sarah Paulson', 'Awkwafina', 'Rihanna', 'Helena Bonham Carter', 'Richard Armitage', 'James Corden', 'Dakota Fanning', 'Nathanya Alexander', 'Damian Young', 'Griffin Dunne', 'Michael Gandolfini', 'Elliott Gould', 'Marlo Thomas', 'Dana Ivey', 'Mary Louise Wilson', 'Elizabeth Ashley', 'Anna Wintour', 'Zayn Malik', 'Maria Sharapova', 'Serena Williams', 'Kim Kardashian West', 'Common', 'Adriana Lima', 'Desiigner', 'Kylie Jenner', 'Show All…', 'Alexander Wang', 'Wen Liu', 'Kendall Jenner', 'Ira Glass', 'Gigi Hadid', 'Lily Aldridge', 'Olivia Munn', 'Jaime King', 'Hailey Bieber', 'Derek Blasberg', 'Sofia Richie', 'Kelly Rohrbach', 'Rainey Qualley', 'Midori Francis', 'Steven Hauck', 'Daniella Rabbani', 'Katherine Hozier-Adams', 'Freddy J. Davila', 'Francesca Calo', 'Gemma Forbes', 'Charlotte Kirk', 'Deidre Goodwin', 'Sas Goldberg', 'Linda Atkinson', 'David Gibson', 'Whitney White', 'Craig Waletzko', 'Brian J. Carter', 'Naheed Khan', 'Alexandre De Betak', 'Will Stephen', 'Timothy Woods', 'Talia Cuomo', 'Charles Prendergast', 'Richard Robichaux', 'Alexander Blaise', 'Asher Bailey', 'Brian Anthony Wilson', 'Gideon Glick', 'James Hindman', 'Eaddy Kiernan', 'David Little', 'Liana Wright-Mark', 'Christopher Batyr', 'Clark Carmichael', 'Nancy Lemenager', 'Bianca LaVerne Jones', 'McNally Sagal', 'Caitlin Mehner', 'James Biberi', 'Migs Govea', 'Natasha Harper', 'Shannon Freyer', 'Grant Hyun', 'Tatiana Spottiswoode', 'Edward Barsamian', 'Whit Anderson', 'Conor Donovan', 'Jimmy Kieffer', 'Kevin Brown', 'Simon Feil', 'Suzanne Jaehne', 'Doug Yasuda', 'Robert G. McKay', 'Soraya Butler', 'Jill Marie Lawrence', 'Daniel May Wong', 'Waris Ahluwalia', 'Dennis Basso', 'Andrew Bolton', 'Hamish Bowles', 'Leon Bridges', 'Cindy Bruna', 'Anna Ewers', 'Tonne Goodman', 'Wes Gordon', 'Prabal Gurung', 'Matt Harvey', 'Dee Hilfiger', 'Tommy Hilfiger', 'Aerin Lauder', 'Nick Mangold', 'John McEnroe', 'Wendi Murdoch', 'Kimberly Pauley', 'Amy Robach', 'Sofia Sanchez de Betak', 'Jonathan Simkhai', 'Cameron Winklevoss', 'Tyler Winklevoss', 'Georgia Witkin', 'Jason Wu', 'Shaobo Qin', 'Katie Holmes', 'Zac Posen', 'Heidi Klum', 'Lauren Santo Domingo', 'Griffin Newman', 'Nina Cuso']"
jkPq,2019,Portrait of a Lady on Fire,Céline Sciamma,120,"['Noémie Merlant', 'Adèle Haenel', 'Luàna Bajrami', 'Valeria Golino', 'Christel Baras', 'Armande Boulanger', 'Guy Delamarche', 'Clément Bouyssou', 'Michèle Clément', 'Cécile Morel']"
idV0,2018,Sudani from Nigeria,Zakariya Mohammed,123,"['Soubin Shahir', 'Samuel Abiola Robinson', 'Savithri Sreedharan', 'Sarasa Balussery', 'K T C Abdullah', 'Lukman Avaran', 'Abhiram Poduval', 'Aneesh G Menon', 'Navas Vallikkunnu', 'Sidheek Kodiyathur', 'Ashraf Thangal', 'Mashar Hamsa', 'Ashraf Hamsa', 'Najeeb Kuttippuram', 'Hikmathulla', 'Unni Nair', 'Nasar Karutheni']"
eu2y,2016,Guppy,Johnpaul George,158,"['Chethan Jayalal', 'Tovino Thomas', 'Sreenivasan', 'Rohini', 'Sudheer Karamana', 'Noby Marcose', 'Dileesh Pothan', 'Alencier Ley Lopez', 'K L Antony Kochi', 'Poojappura Ravi', 'Nandana Varma', 'Devi Ajith', 'V. T. Vijilesh', 'Vijayan Karanthoor', 'Sudhi Koppa', 'Chembil Ashokan', 'Pauly Valsan', 'P N Sunny', 'Vishnu Purushan']"
7rnE,2014,1983,Abrid Shine,134,"['Nivin Pauly', 'Nikki Galrani', 'Anoop Menon', 'Joy Mathew', 'Srindaa', 'Saiju Kurup', 'Seema G Nair', 'Jacob Gregory', 'Joju George', 'Sharaf U Dheen', 'Dinesh Prabhakar', 'Shereej K. Basheer', 'Nandan Unni', 'Bhagath Abrid', 'Prajod Kalabhavan', 'Binoy Antony', 'Neeraj Madhav', 'Shibu Maradu', 'Jiyad', 'Sui Joseph', 'Madan Mohan', 'Padmanabhan Prasanth', 'Nandu Poduval', 'Priyanka Anoop', 'Valsala Menon', 'Santhakumari', 'Ambika Mohan', 'Arun', 'Sanju Sivaram', 'Show All…', 'Nandana Varma']"
cghg,2015,Ennu Ninte Moideen,R. S. Vimal,167,"['Parvathy Thiruvothu', 'Prithviraj Sukumaran', 'Tovino Thomas', 'Saikumar', 'Bala', 'Lenaa', 'Sudheer Karamana', 'Sudheesh', 'Shivaji Guruvayoor', 'Kalaranjini', 'Surabhi Lakshmi', 'Indrans', 'Sneha Raj', 'Sija Rose', 'Shilpa Raj', 'George Tharakan K.J', 'Vijayan Karanthoor']"
c3Qi,2015,Kunjiramayanam,Basil Joseph,125,"['Vineeth Sreenivasan', 'Dhyan Sreenivasan', 'Mamukkoya', 'Aju Varghese', 'Neeraj Madhav', 'Deepak Parambol', 'Srindaa', 'Arya Babu', 'Sneha Unnikrishnan', 'Seema G Nair', 'Biju Menon', 'Rimi Tomy', 'Hareesh Perumanna', 'Bijukuttan', 'Indrans', 'Sudheer Karamana', 'K. T. S. Padannayil', 'Basil Joseph', 'Pradeep Kottayam', 'Dinesh Prabhakar', 'Kulappulli Leela', 'Disney James', 'Shivaji Guruvayoor', 'Sasi Kalinga', 'Purushan Kottayam']"
nEuq,2019,Vikruthi,Emcy Joseph,123,"['Suraj Venjaramoodu', 'Soubin Shahir', 'Surabhi Lakshmi', 'Vincy Aloshious', 'Mamukkoya', 'Jaffer Idukki', 'Irshad Ali', 'Baburaj', 'Sudhi Koppa', 'Bhagath Manuel', 'Sudheer Karamana', 'Balu Varghese', 'Mareena Michael', 'Shivaji Guruvayoor', 'Gracy Soudi', 'Riya Saira', 'Meghanathan', 'Mamitha Baiju']"
dgWA,2016,Action Hero Biju,Abrid Shine,144,"['Nivin Pauly', 'Joju George', 'Saiju Kurup', 'Major Ravi', 'Anu Emmanuel', 'Rony David Raj', 'Sreeja Das', 'Prajod Kalabhavan', 'Suraj Venjaramoodu', 'Rohini', 'Meghanathan', 'V. Suresh Thampanoor', 'Jude Anthany Joseph', 'Abhija Sivakala', 'Kochu Preman', 'Sajan Palluruthy', 'Balachandran Chullikkadu', 'Valsala Menon', 'Devi Ajith', 'Sohan Seenulal', 'Ambika Mohan', 'Jayashri Sivadas', 'Vinduja Menon', 'Azees Nedumangad', 'Madan Mohan', 'Madhu Mohan', 'Bobby Mohan', 'Manju Vani', 'Maala Parvathi', 'Show All…', 'Baby', 'Alexander Prasanth', 'Cobra Rajesh', 'Jojo Cyriac George']"
dxM8,2016,Jacob's Kingdom of Heaven,Vineeth Sreenivasan,145,"['Nivin Pauly', 'Renji Panicker', 'Lakshmi Ramakrishnan', 'Aima Sebastian', 'Sreenath Bhasi', 'Reba Monica John', 'Stacen Varghese', 'Saikumar', 'Vineeth Sreenivasan', 'Ashwin Kumar', 'T G Ravi', 'Dinesh Prabhakar', 'Aju Varghese']"
3YPo,2012,Thattathin Marayathu,Vineeth Sreenivasan,126,"['Nivin Pauly', 'Isha Talwar', 'Aju Varghese', 'Sreenivasan', 'Manoj K Jayan', 'Aparna Nair', 'Ramu', 'Bhagath Manuel', 'Manikuttan', 'Nivetha Thomas', 'Sunny Wayne', 'Pradeep Kottayam', 'Vanitha Krishnachandran', 'Srindaa', 'Deepak Parambol', 'Ahmed Sidhique', 'John Kaippallil', 'Anwar Shereef']"
88f4,2014,How Old Are You,Rosshan Andrrews,141,"['Manju Warrier', 'Kunchacko Boban', 'Amritha Anilkumar', 'Kaniha', 'Vinay Forrt', 'Vanitha Krishnachandran', 'Suraj Venjaramoodu', 'Muthumani Somasundaran', 'Siddhartha Basu', 'Kunchan', 'Kalaranjini', 'Sethu Lakshmi', 'Idavela Babu', 'Prem Prakash', 'Devan', 'Sudheer Karamana', 'Jayakrishnan', 'Shankar Ramakrishnan', 'Jayaraj Warrier', 'Thezni Khan']"
eWB2,2016,Aanandam,Ganesh Raj,134,"['Siddhi Mahajankatti', 'Thomas Mathew', 'Vishak Nair', 'Arun Kurian', 'Roshan Mathew', 'Annu Antony', 'Anarkali Marikar', 'Vinitha Koshy', 'Nivin Pauly', 'Rony David Raj', 'Pradeep Kottayam', 'Aju Varghese', 'Rajesh Sharma']"
8R2O,2014,Vikramadithyan,Lal Jose,143,"['Dulquer Salmaan', 'Unni Mukundan', 'Namitha Pramod', 'Anoop Menon', 'Lenaa', 'Sadiq', 'Joy Mathew', 'Sidhartha Siva', 'Santhosh Keezhattoor', 'Charmila', 'Nivin Pauly', 'Sana Althaf', 'Ilhan Layiq', 'Chethan Jayalal']"
eegu,2016,Oppam,Priyadarshan,157,"['Mohanlal', 'Samuthirakani', 'Nedumudi Venu', 'Meenakshi', 'Anusree Nair', 'Renji Panicker', 'Vimala Raman', 'Mamukkoya', 'Chemban Vinod Jose', 'Hareesh Perumanna', 'Kalabhavan Shajon', 'Aju Varghese', 'Arjun Nandhakumar', 'Kunchan', 'Kalasala Babu', 'Pradeep Chandran', 'Innocent', 'Bineesh Kodiyeri', 'Devshi Khanduri', 'Sona Heiden', 'Arun Benny', 'Anjali Aneesh Upasana', 'Siddique', 'Antony Perumbavoor', 'Chethan Jayalal', 'Balaji Sarma', 'Manikuttan', 'Sreelatha Namboothiri', 'Kaviyoor Ponnamma', 'Show All…', 'Bindu Murali', 'Suchitra Pillai', 'Dhritiman Chatterjee']"
iW6Q,2018,Aravindante Athidhikal,M. Mohanan,122,"['Vineeth Sreenivasan', 'Sreenivasan', 'Nikhila Vimal', 'Urvashi', 'Aju Varghese', 'Prem Kumar', 'Kottayam Nazeer', 'Baiju Santhosh', 'Bijukuttan', 'Shanthi Krishna', 'Biju Dhwani Tharang']"
fYym,2017,C/O Saira Banu,Antony Sony,119,"['Manju Warrier', 'Amala Akkineni', 'Shane Nigam', 'Niranjana Anoop', 'Raghavan', 'Jagadish', 'Ganesh Kumar', 'P Balachandran', 'Joy Mathew', 'Sujith Sankar', 'Indrans', 'John Paul', 'Sunil Sukhada', 'Biju Sopanam', 'Kochu Preman', 'Amith Chakalakkal', 'Jojet John', 'Vettukili Prakash', 'Mohanlal', 'Punnaseri Kanchana', 'Pauly Valsan', 'Nimisha Sajayan', 'Ashwin Mathew']"
7eQy,2014,What We Do in the Shadows,Taika Waititi,86,"['Taika Waititi', 'Jemaine Clement', 'Jonny Brugh', 'Cori Gonzalez-Macuer', 'Stu Rutherford', 'Ben Fransham', 'Jackie van Beek', 'Elena Stejko', 'Jason Hoyte', ""Karen O'Leary"", 'Mike Minogue', 'Chelsie Preston Crayford', 'Ian Harcourt', 'Ethel Robinson', 'Brad Harding', 'Isaac Heron', 'Yvette Parsons', 'Madeleine Sami', 'Aaron Jackson', 'Morgana Hills', 'Morag Hills', 'Frank Habicht', 'Moose Kapua', 'Denis Welch', 'Mario Gaoa', 'Kura Forrester', 'Luke Bonjers', 'Rhys Darby', 'Simon Vincent', 'Show All…', 'Cohen Holloway', 'Duncan Sarkies', 'Nathan Meister', 'Tanemahuta Gray', 'Nathan Gray', 'Ruby Vincent', 'Jaxon Cook', 'Matthew Harvey-White', 'Matt Dravitzki', 'Roland Hunter', 'Stan Alley', 'Lucy Marinkavich', 'Melanie Hamilton', 'Ana Flaherty', 'Aaron Lewis', 'Belle Gwilliam', 'Rodney Cook', 'Jennifer Martin', 'Emma Draper', 'Natalie Crane', 'Emma Smith']"
bk7W,2016,Certain Women,Kelly Reichardt,107,"['Laura Dern', 'Kristen Stewart', 'Michelle Williams', 'Lily Gladstone', 'James Le Gros', 'Jared Harris', 'René Auberjonois', 'John Getz', 'Sara Rodier', 'Ashlie Atkinson', 'Guy Boyd', 'Edelen McWilliams', 'James Jordan', 'Matt McTighe', 'Joshua T. Fonokalafi', 'Zena Dell Lowe', 'Marceline Hugot']"
